date,relL_max,relP_max,L_hits,slot_frac,eps,is_emergency_day,P_hits
2025-03-24,0.12483273639231368,31350000.0,0,0.0,0.1809149635040274,False,0
2025-03-25,0.09986360689427386,45375000.0,0,0.0,0.08195815557930171,False,0
2025-03-26,0.09544139003002748,67537500.0,0,0.0,0.20784823621395285,True,0
2025-03-27,0.11145810009781151,85537500.0,0,0.0,0.17587881116491966,False,0
2025-03-28,0.1293628010595968,109762500.00000001,0,0.0,-0.7730316703125272,False,0
2025-03-29,0.10864573698242559,132037500.0,0,0.0,-0.8034310477238069,False,0
2025-03-30,0.08949843804290376,149587500.0,0,0.0,0.20096131469314485,True,0
2025-03-31,0.08905335647071064,30183900.0,0,0.0,0.40904699602264,True,0
2025-04-01,0.10173902702519506,39841300.0,0,0.0,0.13628839261103565,False,0
2025-04-02,0.08124401515466936,48117400.0,0,0.0,0.2256964759159705,True,0
2025-04-03,0.0947951177081431,2882600.0,0,0.0,0.1099898440652001,False,0
2025-04-04,0.13043888558196245,1400.0,0,0.0,-0.8449454035793037,False,0
2025-04-05,0.11716865507405352,1400.0,0,0.0,-0.694315851854655,False,0
2025-04-06,0.09184743007678943,1600.0000000000002,0,0.0,0.24149706780284952,True,0
2025-04-07,0.092858173386392,1800.0,0,0.0,0.35405379590356334,True,0
2025-04-08,0.0947655011176789,1100.0000000000002,0,0.0,0.13863064432337485,False,0
2025-04-09,0.09564580091984444,2.1296619337220424,0,0.0,0.2814722852958091,True,0
2025-04-10,0.10375701842073669,12023699.999999998,0,0.0,0.22605737306707238,True,0
2025-04-11,0.1344443693046375,19348300.0,0,0.0,-0.8386430877979825,False,0
2025-04-12,0.1295356323314565,36224600.00000001,0,0.0,-0.8059886249904271,False,0
2025-04-13,0.09859676896147454,43320300.00000001,0,0.0,0.3953036218825188,True,0
2025-04-14,0.10770103330031505,58949100.00000001,0,0.0,0.15623188793288953,False,0
2025-04-15,0.09759820686775088,73244000.0,0,0.0,0.3626430694669399,True,0
2025-04-16,0.08583983161754503,91216700.0,0,0.0,0.2869954218340013,True,0
2025-04-17,0.07988460370482828,100351300.0,0,0.0,0.42339042729660775,True,0
2025-04-18,0.11964655558215281,3628200.0000000005,0,0.0,-0.8326201590752338,False,0
2025-04-19,0.14759780459033017,4718800.0,0,0.0,-0.8284602915115887,False,0
